City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Ketchikan,US,55.34,-131.65,57.2,82,90,18.34,overcast clouds
347,Srednekolymsk,RU,67.45,153.68,46.6,78,99,11.12,light rain
348,Umm Lajj,SA,25.02,37.27,81.52,65,99,2.77,overcast clouds
349,Aljezur,PT,37.32,-8.8,63.0,95,21,12.03,few clouds
350,Camocim,BR,-2.9,-40.84,75.92,82,0,12.21,clear sky
351,Bud,US,39.45,-86.18,78.01,94,1,6.93,clear sky
352,Moctezuma,MX,29.8,-109.67,84.81,33,0,2.68,clear sky
353,Maposeni,TZ,-10.58,35.4,62.87,79,92,5.73,overcast clouds
354,Muli,MV,2.92,73.57,83.66,68,99,7.76,overcast clouds
355,Kieta,PG,-6.22,155.63,75.9,90,100,4.05,heavy intensity rain
356,Tabory,RU,58.52,64.55,60.42,90,89,4.29,overcast clouds
357,Itarema,BR,-2.92,-39.92,77.94,79,9,17.11,clear sky
358,Kaele,CM,10.11,14.45,73.87,91,100,4.45,moderate rain
359,Saint-Joseph,RE,-21.37,55.62,68.0,60,19,8.05,few clouds
360,Havre-Saint-Pierre,CA,50.23,-63.6,53.6,71,1,10.29,clear sky
361,Polewali,ID,-3.43,119.34,87.35,52,11,2.13,few clouds
362,Lufkin,US,31.34,-94.73,80.6,65,1,4.03,clear sky
363,Humboldt,US,40.67,-123.92,57.99,87,1,6.93,clear sky
364,Poum,NC,-20.23,164.02,70.16,82,83,12.5,light rain
365,Doha,QA,25.29,51.53,88.0,66,0,5.82,clear sky
366,Lebu,CL,-37.62,-73.65,48.63,86,87,12.1,light rain
367,Egvekinot,RU,66.32,-179.17,48.33,72,94,7.96,overcast clouds
368,Phangnga,TH,8.45,98.53,86.0,74,40,9.17,scattered clouds
369,Mitsamiouli,KM,-11.38,43.28,75.88,77,100,5.99,overcast clouds
370,Samarai,PG,-10.62,150.67,77.79,87,98,20.54,moderate rain
371,Umm Kaddadah,SD,13.6,26.69,80.83,58,100,0.94,overcast clouds
372,Bismil,TR,37.85,40.67,69.8,63,0,4.7,clear sky
373,La Ronge,CA,55.1,-105.28,55.4,87,75,8.05,broken clouds
374,La Plata,AR,-34.92,-57.95,55.0,78,76,1.99,broken clouds
375,Sorkjosen,NO,69.8,20.93,45.21,76,98,7.92,overcast clouds
376,Palatka,US,29.65,-81.64,80.01,99,99,3.74,light rain
377,Victoria,HK,22.29,114.16,89.01,70,0,5.01,clear sky
378,Shingu,JP,33.73,135.98,86.0,79,40,5.82,scattered clouds
379,Sengiley,RU,53.96,48.79,57.2,67,100,10.71,overcast clouds
380,Chokurdakh,RU,70.63,147.92,42.06,71,99,7.96,overcast clouds
381,Kayes,ML,14.0,-11.0,73.89,93,100,10.8,light rain
382,Nanortalik,GL,60.14,-45.24,50.38,63,100,15.52,overcast clouds
383,Fianarantsoa,MG,-21.43,47.08,54.01,97,43,4.16,scattered clouds
384,Terrasini,IT,38.15,13.08,75.99,69,0,4.7,clear sky
385,Winneba,GH,5.35,-0.62,77.0,88,75,13.87,broken clouds
386,Pasni,PK,25.26,63.47,81.66,87,99,9.35,overcast clouds
387,Mandapam,IN,9.28,79.12,83.59,72,100,6.62,overcast clouds
388,Magadan,RU,59.57,150.8,55.0,57,92,4.14,overcast clouds
389,Lata,PT,40.16,-8.33,71.01,94,98,1.99,overcast clouds
390,Davila,PH,18.47,120.58,85.48,74,71,15.9,broken clouds
391,Honiara,SB,-9.43,159.95,77.0,100,90,5.82,light intensity drizzle
392,Bambanglipuro,ID,-7.95,110.28,85.15,59,20,12.26,few clouds
393,Satun,TH,6.83,100.0,86.0,79,20,9.17,few clouds
394,Wamba,NG,8.93,8.6,71.71,95,100,2.64,moderate rain
395,Nago,JP,26.59,127.98,87.8,74,40,9.17,light rain
396,Alice Springs,AU,-23.7,133.88,75.0,12,0,14.99,clear sky
397,Shakawe,BW,-18.37,21.85,62.19,30,0,2.13,clear sky
398,Puerto Del Rosario,ES,28.5,-13.86,82.4,45,0,13.87,clear sky
399,Havoysund,NO,71.0,24.66,42.8,87,75,23.04,light intensity shower rain
400,Hokitika,NZ,-42.72,170.97,52.75,69,85,6.85,light rain
401,Bejar,ES,40.39,-5.76,77.0,39,26,5.99,scattered clouds
402,Yomou,GN,7.56,-9.27,69.64,99,100,4.21,overcast clouds
403,Bin Qirdan,TN,33.14,11.22,69.12,88,0,1.36,clear sky
404,Melville,US,40.79,-73.42,73.99,92,73,1.01,broken clouds
405,Leavenworth,US,39.23,-95.03,80.01,79,0,5.28,clear sky
406,Guatire,VE,10.48,-66.54,73.0,78,80,0.76,broken clouds
407,Kenai,US,60.55,-151.26,60.8,67,90,8.05,overcast clouds
408,Matara,LK,5.95,80.54,83.71,70,70,9.84,broken clouds
409,Alakurtti,RU,66.97,30.35,37.56,91,8,2.1,clear sky
410,San Policarpo,PH,12.18,125.51,86.16,69,100,4.14,overcast clouds
411,Tomatlan,MX,19.93,-105.25,73.6,97,100,4.54,heavy intensity rain
412,Teluknaga,ID,-6.1,106.64,86.0,58,20,4.7,few clouds
413,Grootfontein,NA,-19.57,18.12,57.34,42,3,7.78,clear sky
414,Gigmoto,PH,13.78,124.39,87.91,59,100,3.74,overcast clouds
415,Sungurlu,TR,40.17,34.37,61.45,56,27,3.78,scattered clouds
416,Lovington,US,32.94,-103.35,87.01,21,1,8.05,clear sky
417,Contamana,PE,-7.33,-75.02,73.78,54,0,1.52,clear sky
418,Japura,ID,-0.32,102.35,85.86,57,76,4.79,broken clouds
419,Kentau,KZ,43.52,68.51,72.52,33,0,21.05,clear sky
420,Komsomolskiy,UZ,40.43,71.72,68.0,52,0,4.7,clear sky
421,Mayumba,GA,-3.43,10.66,74.48,90,100,8.32,light rain
422,Katsuura,JP,35.13,140.3,93.2,63,40,9.17,scattered clouds
423,Bouca,CF,6.51,18.27,67.82,96,100,2.59,overcast clouds
424,Peruwelz,BE,50.51,3.59,62.6,87,74,12.75,broken clouds
425,Omsukchan,RU,62.53,155.8,44.02,72,100,7.54,overcast clouds
426,Nioro,GM,13.35,-15.75,75.15,95,93,3.78,overcast clouds
427,Alofi,NU,-19.06,-169.92,80.6,54,40,14.99,scattered clouds
428,Asau,RO,46.43,26.4,59.0,87,78,3.36,broken clouds
429,Manokwari,ID,-0.87,134.08,85.08,65,44,5.39,light rain
430,Douglas,US,41.3,-96.17,82.99,74,1,4.7,clear sky
431,Solyanka,RU,46.39,48.02,62.6,88,32,6.71,scattered clouds
432,Muzhi,RU,65.37,64.67,55.45,90,100,8.14,light rain
433,Primorsk,UA,46.73,36.34,68.79,68,62,7.63,broken clouds
434,Aklavik,CA,68.22,-135.01,51.8,50,20,8.05,few clouds
435,Halifax,CA,44.65,-63.57,60.01,63,43,1.01,scattered clouds
436,Zhigansk,RU,66.77,123.37,61.05,44,0,8.19,clear sky
437,Tazovskiy,RU,67.47,78.7,54.86,84,0,2.51,clear sky
438,Salo,IT,45.61,10.53,73.4,83,46,4.7,scattered clouds
439,Karratha,AU,-20.74,116.85,92.14,17,0,2.3,clear sky
440,Sinnamary,GF,5.38,-52.95,78.57,85,100,4.38,light rain
441,Aripuana,BR,-9.17,-60.63,77.27,67,70,0.36,broken clouds
442,Platteville,US,42.73,-90.48,79.0,88,75,6.93,broken clouds
443,Linares,CL,-35.85,-71.6,45.0,84,73,3.53,broken clouds
444,Codrington,AU,-38.27,141.97,59.47,63,0,8.01,clear sky
445,Rio Grande,BR,-32.03,-52.1,59.0,98,97,1.01,overcast clouds
446,Cayenne,GF,4.93,-52.33,77.0,94,90,3.36,overcast clouds
447,Warwick,US,41.7,-71.42,66.2,100,90,5.82,overcast clouds
448,Haines Junction,CA,60.75,-137.51,55.0,55,100,1.9,overcast clouds
449,Maple Creek,CA,49.92,-109.48,59.49,56,0,8.43,clear sky
450,Vila Do Maio,CV,15.13,-23.22,80.6,83,75,3.36,broken clouds
451,Masallatah,LY,32.62,14.0,71.04,76,0,6.78,clear sky
452,Sambava,MG,-14.27,50.17,69.31,78,79,9.35,broken clouds
453,Grindavik,IS,63.84,-22.43,48.2,93,90,8.05,overcast clouds
454,Sirjan,IR,29.45,55.68,70.93,57,22,1.1,few clouds
455,Bengkulu,ID,-3.8,102.27,83.84,64,0,5.12,clear sky
456,Valdivia,CL,-39.81,-73.25,48.2,93,90,10.29,light rain
457,Dukat,RU,62.55,155.55,42.21,72,98,7.92,overcast clouds
458,Quatre Cocos,MU,-20.21,57.76,68.0,94,75,6.93,shower rain
459,Torbay,CA,47.67,-52.73,57.0,87,75,16.11,broken clouds
460,College,US,64.86,-147.8,64.4,52,75,1.12,shower rain
461,Vallenar,CL,-28.57,-70.76,52.79,59,0,0.92,clear sky
462,San Antonio,US,29.42,-98.49,95.0,49,40,17.22,scattered clouds
463,Portland,US,45.52,-122.68,78.8,41,1,13.87,clear sky
464,Inta,RU,66.03,60.17,54.07,95,100,6.6,light rain
465,Kozluk,TR,38.19,41.49,60.8,63,0,4.7,clear sky
466,Bodden Town,KY,19.28,-81.25,84.0,88,86,8.01,overcast clouds
467,Palana,RU,59.12,159.97,52.02,65,24,12.68,few clouds
468,Husavik,IS,66.04,-17.34,46.4,75,75,2.33,broken clouds
469,Pavilosta,LV,56.89,21.19,46.4,100,93,0.78,overcast clouds
470,Oranjemund,NA,-28.55,16.43,50.36,86,5,1.36,clear sky
471,Vanavara,RU,60.34,102.28,57.96,72,100,1.79,overcast clouds
472,San Julian,MX,21.02,-102.17,59.5,94,100,6.2,overcast clouds
473,Provideniya,RU,64.38,-173.3,53.6,76,75,8.95,broken clouds
474,Prescot,GB,53.43,-2.8,55.0,94,99,1.99,overcast clouds
475,Sulangan,PH,11.14,123.72,84.63,70,67,8.25,broken clouds
476,Mbuji-Mayi,CD,-6.15,23.6,69.39,86,2,1.43,clear sky
477,Teknaf,BD,20.86,92.31,83.88,77,6,5.23,clear sky
478,Sept-Iles,CA,50.2,-66.38,54.0,66,20,8.05,few clouds
479,Vysokogornyy,RU,50.12,139.15,57.25,93,100,5.91,light rain
480,Port Moresby,PG,-9.44,147.18,82.4,78,90,17.22,overcast clouds
481,Madang,PG,-5.22,145.8,87.46,61,1,5.79,clear sky
482,Newport,GB,51.59,-3.0,55.99,97,80,1.01,light rain
483,Atar,MR,20.52,-13.05,93.69,34,0,7.2,clear sky
484,Bundaberg,AU,-24.85,152.35,78.01,28,0,9.17,clear sky
485,Sakakah,SA,29.97,40.21,78.8,19,0,6.93,clear sky
486,Mehamn,NO,71.04,27.85,44.15,68,84,21.61,broken clouds
487,Parit Buntar,MY,5.13,100.49,86.0,74,20,6.93,few clouds
488,Kutum,SD,14.2,24.67,71.76,75,100,12.8,overcast clouds
489,Solano,US,38.23,-121.95,86.0,36,1,12.75,clear sky
490,Qui Nhon,VN,13.77,109.23,90.23,60,100,7.29,overcast clouds
491,Rubizhne,UA,49.01,38.38,63.59,67,84,6.71,broken clouds
492,Naters,CH,46.33,7.99,51.01,65,67,1.28,broken clouds
493,Tsabong,BW,-26.02,22.4,41.9,59,0,2.91,clear sky
494,Dhidhdhoo,MV,6.88,73.1,83.46,71,18,13.11,few clouds
495,Pitimbu,BR,-7.47,-34.81,69.8,88,20,5.82,few clouds
496,Santa Marta,CO,11.24,-74.2,78.01,89,22,9.08,few clouds
497,Matucana,PE,-11.85,-76.4,59.99,44,3,1.57,clear sky
498,Villa Carlos Paz,AR,-31.42,-64.5,52.0,56,0,6.93,clear sky
499,Cidreira,BR,-30.18,-50.21,62.01,74,30,3.76,scattered clouds
500,Dingle,PH,11.0,122.67,88.05,68,79,10.31,broken clouds
501,Ambanja,MG,-13.68,48.45,70.95,68,79,2.71,broken clouds
502,Kudahuvadhoo,MV,2.67,72.89,83.44,68,100,7.99,overcast clouds
503,Tazmalt,DZ,36.39,4.4,68.0,82,3,5.82,clear sky
504,Arona,ES,28.1,-16.68,87.8,25,0,17.22,clear sky
505,Hami,CN,42.8,93.45,75.99,19,100,5.23,overcast clouds
506,Sarangani,PH,5.4,125.46,83.77,70,99,6.35,overcast clouds
507,Henties Bay,NA,-22.12,14.28,51.01,91,8,10.25,clear sky
508,Leh,IN,34.17,77.58,51.28,51,100,5.57,overcast clouds
509,Mancio Lima,BR,-7.61,-72.9,72.82,52,0,2.46,clear sky
510,Olinda,BR,-8.01,-34.86,77.0,69,40,11.41,scattered clouds
511,Kindu,CD,-2.95,25.95,70.09,97,0,1.16,clear sky
512,Wageningen,NL,51.97,5.67,61.0,87,90,6.93,overcast clouds
513,Campbell River,CA,50.02,-125.24,71.6,49,40,3.36,scattered clouds
514,Omboue,GA,-1.57,9.26,74.77,85,100,10.33,overcast clouds
515,Bo Phloi,TH,14.32,99.52,88.79,57,98,8.84,overcast clouds
516,Hovd,MN,48.01,91.64,54.3,51,100,2.28,overcast clouds
517,Leshukonskoye,RU,64.9,45.76,46.29,93,33,4.72,scattered clouds
518,Beya,RU,53.05,90.91,64.2,57,100,2.91,overcast clouds
519,Katsina,NG,12.99,7.6,73.51,85,17,12.57,moderate rain
520,Birao,CF,10.28,22.79,70.83,96,96,3.42,overcast clouds
521,Onega,RU,63.91,38.14,46.4,91,2,0.36,clear sky
522,Kjollefjord,NO,70.95,27.35,44.53,68,95,22.55,overcast clouds
523,Los Llanos De Aridane,ES,28.66,-17.92,77.0,73,0,14.99,clear sky
524,Venice,US,27.1,-82.45,87.01,74,20,3.36,few clouds
525,Phan Thiet,VN,10.93,108.1,87.01,63,78,11.9,broken clouds
526,Tura,IN,25.52,90.22,81.88,76,15,5.19,few clouds
527,Miri,MY,4.41,114.01,86.0,74,40,2.24,scattered clouds
528,Coquimbo,CL,-29.95,-71.34,50.0,81,65,3.36,broken clouds
529,Vzmorye,RU,54.7,20.24,48.2,93,40,2.24,scattered clouds
530,Opuwo,NA,-18.06,13.84,55.67,38,7,4.92,clear sky
531,Padang,ID,-0.95,100.35,84.99,57,98,2.13,overcast clouds
532,Anderson,US,34.53,-82.65,80.6,78,1,2.73,clear sky
533,Bara,NG,10.37,10.73,73.29,92,100,7.16,heavy intensity rain
534,Boa Vista,BR,2.82,-60.67,82.4,74,40,5.82,shower rain
535,Labuan,MY,5.28,115.24,84.2,79,20,3.36,few clouds
536,Sarai Mir,IN,26.02,82.92,84.2,83,40,13.87,mist
537,Ojinaga,MX,29.57,-104.42,93.2,16,1,5.82,clear sky
538,Fare,PF,-16.7,-151.02,78.26,77,9,14.67,light rain
539,Trumbull,US,41.32,-80.77,73.4,83,90,9.17,thunderstorm
540,Arinos,BR,-15.92,-46.11,62.56,41,19,2.17,few clouds
541,Camana,PE,-16.62,-72.71,60.53,83,47,7.99,scattered clouds
542,Batsfjord,NO,70.63,29.72,39.2,86,20,16.11,few clouds
543,Emba,KZ,48.83,58.14,77.41,27,43,5.48,scattered clouds
544,Ust-Ordynskiy,RU,52.8,104.75,55.4,100,90,11.18,light intensity shower rain
545,Kuusamo,FI,65.97,29.18,33.8,100,90,3.36,fog
546,Sinop,TR,41.77,34.87,59.23,64,0,2.64,clear sky
547,Rorvik,NO,64.86,11.24,51.55,70,87,3.89,overcast clouds
548,Atherton,GB,53.52,-2.49,55.0,94,98,4.0,overcast clouds
549,Temecula,US,33.49,-117.15,86.0,42,1,3.27,clear sky
550,Koslan,RU,63.46,48.9,48.52,88,60,4.38,broken clouds
551,Kirkenaer,NO,60.46,12.06,48.99,86,100,2.73,overcast clouds
552,Dagua,CO,3.66,-76.69,73.4,73,75,9.17,broken clouds
553,Lubango,AO,-14.92,13.49,57.78,45,0,5.37,clear sky
554,Veliki Preslav,BG,43.17,26.82,62.33,51,0,4.16,clear sky
555,Adrar,MR,20.5,-10.07,92.07,30,0,8.3,clear sky
556,Marshall,US,34.38,-86.33,81.0,88,1,3.36,clear sky
557,Talakan,RU,50.32,130.37,70.68,54,100,5.97,overcast clouds
558,Mandera,KE,3.94,41.87,74.35,68,9,9.53,clear sky
559,Eirunepe,BR,-6.66,-69.87,77.34,59,42,1.43,scattered clouds
560,Tanout,NE,14.97,8.89,83.5,54,16,10.6,few clouds
561,Loiza,PR,18.43,-65.88,84.2,83,40,10.29,scattered clouds
562,Kilimatinde,TZ,-5.85,34.95,57.54,85,14,2.48,few clouds
563,Ahuimanu,US,21.44,-157.84,87.8,62,1,13.87,clear sky
564,Xuddur,SO,4.12,43.89,70.27,77,61,14.92,broken clouds
565,Buin,CL,-33.73,-70.75,48.0,81,94,6.93,overcast clouds
566,Nhulunbuy,AU,-12.23,136.77,82.4,58,75,20.8,broken clouds
567,Itagi,BR,-14.16,-40.01,65.43,93,91,0.85,light rain
568,Casas Grandes,MX,30.37,-107.95,78.01,29,2,1.01,clear sky
569,Jagtial,IN,18.8,78.93,77.18,86,100,11.83,overcast clouds
570,Mount Gambier,AU,-37.83,140.77,60.8,67,75,8.05,broken clouds
571,Khani,GE,41.96,42.96,68.0,94,40,2.24,scattered clouds
572,Westport,US,41.14,-73.36,71.01,98,88,11.61,light rain
573,Seymour,US,38.96,-85.89,79.0,93,100,1.99,overcast clouds
574,Elko,US,41.0,-115.5,84.2,13,1,4.7,clear sky
575,San Juan,AR,-31.54,-68.54,54.14,41,0,0.81,clear sky
576,Placido De Castro,BR,-10.34,-67.19,79.03,46,0,2.24,clear sky
577,Kathmandu,NP,27.72,85.32,75.2,94,75,2.26,broken clouds
578,Stuttgart,DE,48.78,9.18,62.01,67,28,2.24,scattered clouds
579,Soto La Marina,MX,23.77,-98.22,82.0,90,100,8.01,overcast clouds
580,Puerto Vallarta,MX,20.62,-105.23,80.6,88,90,6.93,moderate rain
581,Damara,CF,4.96,18.7,71.6,100,40,3.36,thunderstorm
582,Ponta Delgada,PT,37.73,-25.67,71.6,83,20,2.39,few clouds
583,Takoradi,GH,4.88,-1.76,75.51,86,100,11.61,overcast clouds
584,Sabha,LY,27.04,14.43,77.29,36,0,10.94,clear sky
585,Inyonga,TZ,-6.72,32.07,60.93,60,38,4.34,scattered clouds
586,Mill Valley,US,37.91,-122.55,64.99,98,12,5.01,few clouds
587,Morris,US,40.83,-74.53,73.0,81,72,1.01,broken clouds
588,Gwadar,PK,25.12,62.33,81.48,85,92,6.73,overcast clouds
589,Mecca,SA,21.43,39.83,83.59,30,0,6.67,clear sky
590,Arlit,NE,18.74,7.39,91.13,35,65,7.2,broken clouds
591,Yefremov,RU,53.15,38.1,55.53,90,0,5.32,clear sky
592,Loralai,PK,30.37,68.6,72.77,71,0,1.48,clear sky
593,Kruisfontein,ZA,-34.0,24.73,50.97,84,59,9.33,broken clouds
594,Bridlington,GB,54.08,-0.19,54.0,100,100,3.36,moderate rain
595,Ishigaki,JP,24.34,124.16,87.8,84,75,17.22,broken clouds
596,Atkarsk,RU,51.87,45.01,62.51,59,83,8.25,broken clouds
597,Alexandria,EG,31.22,29.96,78.8,78,0,9.17,clear sky
598,Haverfordwest,GB,51.8,-4.97,62.01,87,73,9.17,broken clouds
599,Inndyr,NO,67.03,14.03,46.4,93,75,13.87,shower rain
600,Mbanza-Ngungu,CD,-5.25,14.87,70.02,85,66,6.87,broken clouds
601,Yatou,CN,37.15,122.38,78.46,83,93,3.98,light rain
602,Monrovia,LR,6.3,-10.8,75.2,94,75,10.58,broken clouds
603,Clyde River,CA,70.47,-68.59,50.0,66,90,2.24,overcast clouds
604,Richards Bay,ZA,-28.78,32.04,65.08,68,0,13.09,clear sky
605,Yining,CN,29.04,114.56,89.11,51,0,2.86,clear sky
606,Mao,ES,39.89,4.27,73.4,94,0,1.12,clear sky
607,Saint Thomas,BB,13.18,-59.58,82.4,78,75,19.46,broken clouds
608,Beian,NO,63.66,9.57,48.0,93,40,5.82,scattered clouds
609,Jesus Carranza,MX,17.43,-95.03,78.19,85,44,9.8,scattered clouds
610,Lorengau,PG,-2.02,147.27,84.0,75,13,7.87,moderate rain
611,Chibombo,ZM,-14.66,28.07,69.08,41,66,9.64,broken clouds
612,Kasempa,ZM,-13.46,25.83,69.15,40,56,7.43,broken clouds
613,Santa Isabel,BR,-23.32,-46.22,60.8,87,0,2.82,clear sky
614,Altay,CN,47.87,88.12,59.56,45,100,3.94,overcast clouds
615,Berwick,US,41.05,-76.23,73.0,81,81,4.99,broken clouds
616,Saint-Pierre,RE,-21.34,55.48,68.0,60,0,8.05,clear sky
617,Cape Coast,GH,5.11,-1.25,75.22,87,93,11.77,overcast clouds
618,Ndende,GA,-2.4,11.36,74.16,87,100,2.55,light rain
619,Homer,US,59.64,-151.55,57.2,67,90,1.57,light rain
620,Sao Filipe,CV,14.9,-24.5,78.58,85,92,4.97,overcast clouds
621,Zyryanka,RU,65.75,150.85,51.84,51,95,8.95,overcast clouds
622,Hunterville,NZ,-39.93,175.57,55.99,67,64,8.01,broken clouds
623,Kamenka,RU,51.32,42.77,61.5,81,69,4.43,broken clouds
624,Tocopilla,CL,-22.09,-70.2,61.84,63,23,8.84,few clouds
625,Zvishavane,ZW,-20.33,30.07,58.75,80,5,2.59,clear sky
626,Antalaha,MG,-14.9,50.28,67.55,80,80,6.33,broken clouds
627,Jabinyanah,TN,35.03,10.91,73.4,78,0,4.7,clear sky
628,Nabire,ID,-3.37,135.48,84.51,70,0,4.12,light rain
629,Talaya,RU,61.38,152.75,45.23,63,98,7.14,overcast clouds
630,Soyo,AO,-6.13,12.37,72.91,87,100,9.91,overcast clouds
631,Sakit,IN,27.45,78.82,86.38,69,18,7.74,moderate rain
632,Ngunguru,NZ,-35.62,174.5,64.0,46,74,5.99,broken clouds
633,Sobolevo,RU,54.43,31.9,51.76,97,66,5.57,broken clouds
634,Altar,MX,30.7,-111.82,91.99,42,62,0.54,broken clouds
635,Sanary-Sur-Mer,FR,43.12,5.8,73.0,90,3,5.68,clear sky
636,Susanville,US,40.42,-120.65,78.8,24,1,11.41,clear sky
637,Iquique,CL,-20.22,-70.14,60.8,77,75,10.29,broken clouds
638,Nanhai,CN,30.13,111.78,86.31,61,0,2.44,clear sky
639,Rio Branco Do Sul,BR,-25.19,-49.31,55.0,96,0,1.21,clear sky
640,Monteagudo,BO,-19.82,-63.98,65.46,61,0,3.0,clear sky
641,Kenitra,MA,34.26,-6.58,71.6,100,40,4.7,scattered clouds
642,Midland,US,32.0,-102.08,91.4,24,1,3.36,clear sky
643,Katobu,ID,-4.94,122.53,84.58,67,96,8.72,moderate rain
644,Araouane,ML,18.9,-3.53,92.16,36,0,10.4,clear sky
645,Dwarka,IN,22.24,68.97,82.78,82,91,12.75,moderate rain
646,Namatanai,PG,-3.67,152.43,81.64,77,100,4.41,moderate rain
647,Fairbanks,US,64.84,-147.72,59.0,62,90,12.75,light rain
648,Vigrestad,NO,58.57,5.7,50.0,99,63,6.8,broken clouds
649,Rudsar,IR,37.14,50.29,69.8,88,20,3.2,few clouds
650,Najran,SA,17.49,44.13,82.4,21,20,10.29,few clouds
651,Ako,JP,34.75,134.4,90.0,69,2,7.16,clear sky
652,Rudnogorsk,RU,57.26,103.75,65.39,60,100,3.69,overcast clouds
653,Graaff-Reinet,ZA,-32.25,24.53,44.01,59,0,1.99,clear sky
654,Parkes,AU,-33.13,148.18,60.01,45,0,1.99,clear sky
655,Altamira,BR,-3.2,-52.21,74.79,87,32,2.86,scattered clouds
656,Usevya,TZ,-7.1,31.23,68.54,54,11,7.05,few clouds
657,Manaus,BR,-3.1,-60.02,84.2,66,20,8.05,few clouds
658,Acajutla,SV,13.59,-89.83,69.01,100,100,5.28,overcast clouds
659,Lumphat,KH,13.49,106.98,84.22,77,98,4.59,overcast clouds
660,Fallon,US,39.47,-118.78,87.8,10,20,5.82,smoke
661,Barra Da Estiva,BR,-13.63,-41.33,59.77,96,36,3.67,scattered clouds
662,San Borja,BO,-14.82,-66.85,75.24,55,1,2.1,clear sky
663,Berbera,SO,10.44,45.01,90.54,45,100,19.95,overcast clouds
664,Prado,BR,-17.34,-39.22,70.39,90,1,7.81,light rain
665,Odweyne,SO,9.41,45.06,72.5,61,100,16.75,overcast clouds
666,Tilichiki,RU,60.47,166.1,53.4,62,100,4.79,light rain
667,Vicuna,CL,-30.03,-70.71,42.01,76,55,1.63,broken clouds
668,Lancaster,US,40.25,-76.25,79.0,65,1,8.05,clear sky
669,Kirakira,SB,-10.45,161.92,83.3,75,51,15.19,light rain
670,Ipixuna,BR,-1.76,-48.8,77.0,94,75,5.82,broken clouds
671,Vagay,RU,57.94,69.02,60.96,82,34,6.44,scattered clouds
672,Pathri,IN,19.25,76.45,75.09,88,100,7.85,overcast clouds
673,Zlocieniec,PL,53.53,16.01,53.01,94,100,4.68,overcast clouds
674,Uray,RU,60.12,64.78,59.76,89,19,7.18,few clouds
675,Kloulklubed,PW,7.04,134.26,84.2,74,75,4.7,broken clouds
676,Urubicha,BO,-15.38,-62.95,77.72,46,0,1.81,clear sky
677,Urumqi,CN,43.8,87.6,60.8,72,75,4.47,light intensity shower rain
678,Dera Bugti,PK,29.03,69.15,84.61,63,0,4.56,clear sky
679,Santa Cruz,BO,-17.8,-63.17,75.2,78,4,17.22,clear sky
680,Nigde,TR,37.83,34.75,52.34,66,0,1.97,clear sky
681,Ust-Tsilma,RU,65.44,52.15,48.69,91,71,7.52,broken clouds
682,Eucaliptus,BO,-17.58,-67.52,45.5,69,1,4.43,clear sky
683,Itaueira,BR,-7.6,-43.03,74.53,39,0,6.62,clear sky
684,Mizque,BO,-17.94,-65.34,61.41,58,1,3.42,clear sky
685,Mirador,BR,-6.37,-44.36,74.28,44,7,2.71,clear sky
686,Bonthe,SL,7.53,-12.51,76.62,87,100,10.45,light rain
687,Nogliki,RU,51.83,143.17,57.85,82,99,8.86,overcast clouds
688,Paamiut,GL,61.99,-49.67,44.83,67,100,3.47,overcast clouds
689,Montecristo,CO,8.3,-74.47,75.43,93,100,1.36,moderate rain
690,Lewistown,US,40.6,-77.57,75.99,83,1,6.93,clear sky
691,Saint-Francois,FR,46.42,3.91,69.8,68,34,3.36,light rain
